"success","goal","duration","name_length","blurb_length","launch_hr","deadline_hr","created_at_hr","deadline_weekday","created_at_weekday","category","country","currency","launch_month","launch_weekday"
"FALSE",50000,30,4,13,10,10,21,"Thursday","Thursday","Gadgets","CA","CAD","Feb","Tue"
"FALSE",25000,30,4,14,20,20,3,"Saturday","Wednesday","Gadgets","US","USD","Jul","Thu"
"FALSE",55000,31.5438541666667,7,16,0,14,12,"Sunday","Wednesday","Gadgets","US","USD","Dec","Thu"
"FALSE",5000,30,3,18,8,8,21,"Saturday","Monday","Gadgets","US","USD","Jun","Thu"
"FALSE",2500,30,8,14,8,8,13,"Sunday","Wednesday","Gadgets","US","USD","Mar","Fri"
"FALSE",15000,30,1,16,15,15,14,"Wednesday","Sunday","Gadgets","GB","GBP","Jun","Mon"
"FALSE",135000,37,7,14,12,12,21,"Saturday","Sunday","Gadgets","US","USD","Dec","Thu"
"FALSE",35000,30,5,13,9,9,11,"Saturday","Monday","Gadgets","NL","EUR","Oct","Thu"
"FALSE",25000,42.5925462962963,3,18,11,2,18,"Friday","Tuesday","Gadgets","US","USD","Apr","Thu"
"FALSE",27750,36.3757291666667,6,21,13,23,11,"Sunday","Tuesday","Gadgets","US","USD","Jul","Sat"
"FALSE",25000,45.2395138888889,11,12,17,23,21,"Thursday","Wednesday","Gadgets","US","USD","Oct","Mon"
"FALSE",666,23,10,14,23,23,2,"Monday","Sunday","Gadgets","US","USD","Sep","Sat"
"FALSE",1e+05,29.6293518518519,9,16,7,23,15,"Tuesday","Wednesday","Gadgets","US","USD","Sep","Mon"
"FALSE",175000,42.6235532407407,8,17,5,20,13,"Friday","Sunday","Gadgets","GB","GBP","Jun","Fri"
"FALSE",3000,30,5,12,19,19,15,"Thursday","Friday","Gadgets","GB","GBP","Aug","Tue"
"FALSE",3500,30,6,19,14,14,17,"Sunday","Tuesday","Gadgets","GB","GBP","Mar","Fri"
"FALSE",1500,5,6,17,16,16,14,"Monday","Wednesday","Gadgets","US","USD","Jan","Wed"
"FALSE",50000,31.0700694444444,8,14,9,10,2,"Friday","Wednesday","Gadgets","US","USD","May","Tue"
"FALSE",75000,30,10,17,10,10,17,"Saturday","Thursday","Gadgets","US","USD","Jun","Thu"
"FALSE",20000,30,8,13,7,7,10,"Thursday","Friday","Gadgets","GB","GBP","Apr","Tue"
"FALSE",50000,30.5533564814815,7,13,9,23,18,"Thursday","Monday","Gadgets","US","USD","Jun","Tue"
"FALSE",32000,40,3,12,12,12,17,"Wednesday","Thursday","Gadgets","CA","CAD","Sep","Fri"
"FALSE",152000,29.9306365740741,9,20,16,15,4,"Tuesday","Monday","Gadgets","DE","EUR","Jul","Sun"
"FALSE",26500,36.2647222222222,7,12,18,1,15,"Saturday","Monday","Gadgets","US","USD","Jan","Thu"
"FALSE",75000,28.4728356481481,6,13,12,0,11,"Wednesday","Monday","Gadgets","US","USD","Dec","Tue"
"FALSE",5000,30,9,14,11,11,23,"Thursday","Monday","Gadgets","US","USD","Jun","Tue"
"FALSE",30000,30,6,10,8,8,14,"Thursday","Friday","Gadgets","US","USD","May","Tue"
"FALSE",10000,30,3,13,17,17,15,"Saturday","Thursday","Gadgets","US","USD","Jul","Thu"
"FALSE",660000,30,10,19,2,2,8,"Saturday","Monday","Gadgets","ES","EUR","Mar","Thu"
"FALSE",9000,15,1,14,21,21,20,"Sunday","Saturday","Gadgets","US","USD","Mar","Sat"
"FALSE",7200,60,8,15,0,0,4,"Saturday","Sunday","Gadgets","US","USD","Sep","Tue"
"FALSE",2500,10.944224537037,7,14,11,9,9,"Monday","Sunday","Gadgets","DE","EUR","Jun","Thu"
"FALSE",5e+05,30,7,12,12,12,12,"Thursday","Tuesday","Gadgets","GB","GBP","Jun","Tue"
"FALSE",6000,30,2,14,15,15,14,"Thursday","Wednesday","Gadgets","US","USD","Aug","Tue"
"FALSE",1e+05,30,7,16,21,21,10,"Saturday","Tuesday","Gadgets","ES","EUR","Jul","Thu"
"FALSE",60000,30,11,19,19,19,21,"Sunday","Saturday","Gadgets","US","USD","Dec","Fri"
"FALSE",13000,30,4,7,12,12,13,"Wednesday","Tuesday","Gadgets","US","USD","Sep","Mon"
"FALSE",8000,16.3376157407407,5,14,14,22,10,"Wednesday","Monday","Gadgets","US","USD","Dec","Mon"
"FALSE",9000,60,8,7,13,13,18,"Tuesday","Thursday","Gadgets","US","USD","Jan","Fri"
"FALSE",30000,40,4,8,10,10,8,"Monday","Sunday","Gadgets","US","USD","Sep","Wed"
"FALSE",60000,30,3,15,16,16,19,"Monday","Tuesday","Gadgets","AU","AUD","Aug","Sat"
"FALSE",100,30,3,9,21,21,21,"Thursday","Tuesday","Gadgets","GB","GBP","Jul","Tue"
"FALSE",4500,30,6,8,7,7,8,"Friday","Sunday","Gadgets","GB","GBP","Jul","Wed"
"FALSE",35000,40,8,14,11,11,10,"Tuesday","Tuesday","Gadgets","US","USD","Oct","Thu"
"FALSE",250000,30,4,12,6,6,12,"Wednesday","Monday","Gadgets","US","USD","Oct","Mon"
"FALSE",50000,30,5,16,19,19,0,"Sunday","Tuesday","Gadgets","AU","AUD","Jan","Fri"
"FALSE",75000,30,7,15,11,11,15,"Wednesday","Sunday","Gadgets","US","USD","May","Mon"
"FALSE",140000,30,3,8,6,6,23,"Wednesday","Sunday","Gadgets","AU","AUD","Oct","Mon"
"FALSE",42000,31.5901157407407,5,13,3,18,11,"Friday","Tuesday","Gadgets","GB","GBP","Jun","Tue"
"FALSE",85000,30,8,15,13,13,17,"Thursday","Thursday","Gadgets","CA","CAD","Jun","Tue"
"FALSE",50000,45,9,13,16,16,12,"Thursday","Monday","Gadgets","US","USD","May","Mon"
"FALSE",9993,50.0540856481481,3,8,9,11,14,"Tuesday","Friday","Gadgets","US","USD","Oct","Mon"
"FALSE",45000,30,3,10,17,17,8,"Friday","Saturday","Gadgets","US","USD","Dec","Wed"
"FALSE",15000,30,8,13,7,7,13,"Wednesday","Friday","Gadgets","US","USD","May","Mon"
"FALSE",60000,30,5,16,7,7,11,"Friday","Thursday","Gadgets","US","USD","Aug","Wed"
"FALSE",1e+06,30,2,13,22,22,17,"Wednesday","Thursday","Gadgets","US","USD","Jul","Mon"
"FALSE",5000,35,6,12,0,0,17,"Wednesday","Tuesday","Gadgets","FR","EUR","Dec","Wed"
"FALSE",750,30,5,12,10,10,17,"Friday","Tuesday","Gadgets","GB","GBP","Jul","Wed"
"FALSE",20000,30,5,14,15,15,12,"Friday","Friday","Gadgets","US","USD","Sep","Wed"
"FALSE",15000,45,7,16,14,14,8,"Sunday","Sunday","Gadgets","GB","GBP","Dec","Thu"
"FALSE",50000,30,7,14,14,14,16,"Sunday","Tuesday","Gadgets","US","USD","Oct","Fri"
"FALSE",1600,40,7,10,18,18,17,"Thursday","Saturday","Gadgets","US","USD","Feb","Sat"
"FALSE",36000,30,7,16,12,12,16,"Saturday","Friday","Gadgets","US","USD","Sep","Thu"
"FALSE",52000,40,5,16,6,6,12,"Tuesday","Wednesday","Gadgets","US","USD","Oct","Thu"
"FALSE",10000,30,7,8,15,15,23,"Sunday","Sunday","Gadgets","US","USD","Jul","Fri"
"FALSE",25000,30,8,21,7,7,20,"Thursday","Monday","Gadgets","US","USD","Oct","Tue"
"FALSE",1250,30,7,11,11,11,19,"Sunday","Friday","Gadgets","US","USD","Jun","Fri"
"FALSE",5000,30,7,13,19,19,21,"Saturday","Saturday","Gadgets","US","USD","Oct","Thu"
"FALSE",5000,60,4,12,20,20,11,"Friday","Wednesday","Gadgets","CA","CAD","Aug","Mon"
"FALSE",950,30,4,12,18,18,22,"Sunday","Friday","Gadgets","US","USD","May","Fri"
"FALSE",25000,30.9491898148148,6,14,2,1,17,"Thursday","Friday","Gadgets","US","USD","Aug","Mon"
"FALSE",20000,30,8,19,13,13,7,"Friday","Sunday","Gadgets","US","USD","Dec","Wed"
"FALSE",24000,37,3,7,14,14,3,"Sunday","Wednesday","Gadgets","CA","CAD","Feb","Fri"
"FALSE",80000,27.3390046296296,8,16,1,10,8,"Saturday","Saturday","Gadgets","AU","AUD","Nov","Sun"
"FALSE",20000,30,7,10,13,13,0,"Friday","Tuesday","Gadgets","US","USD","Jul","Wed"
"FALSE",240000,30,7,13,3,3,9,"Thursday","Tuesday","Gadgets","ES","EUR","Nov","Tue"
"FALSE",9000,30,6,10,14,14,1,"Saturday","Friday","Gadgets","US","USD","Sep","Thu"
"FALSE",80000,40,7,9,18,18,20,"Wednesday","Tuesday","Gadgets","US","USD","Dec","Fri"
"FALSE",5000,30,3,13,13,13,13,"Sunday","Tuesday","Gadgets","US","USD","Mar","Fri"
"FALSE",50000,39.6699305555556,7,8,17,9,21,"Sunday","Sunday","Gadgets","US","USD","May","Tue"
"FALSE",120000,45,7,16,6,6,14,"Friday","Monday","Gadgets","US","USD","Nov","Tue"
"FALSE",7000,36,5,13,21,21,19,"Saturday","Wednesday","Gadgets","US","USD","Aug","Fri"
"FALSE",15000,30,9,16,14,14,18,"Thursday","Monday","Gadgets","US","USD","May","Tue"
"FALSE",8000,29.9996412037037,8,19,18,18,11,"Wednesday","Monday","Gadgets","US","USD","Aug","Mon"
"FALSE",10000,60,10,12,13,13,6,"Sunday","Tuesday","Gadgets","US","USD","Apr","Wed"
"FALSE",89000,30,11,16,16,16,15,"Friday","Saturday","Gadgets","GB","GBP","Apr","Wed"
"FALSE",45000,38.5175,8,13,4,17,20,"Sunday","Friday","Gadgets","FR","EUR","Jul","Thu"
"FALSE",40000,60,6,14,16,16,15,"Saturday","Monday","Gadgets","US","USD","Jul","Tue"
"FALSE",1e+05,30,4,14,15,15,12,"Saturday","Tuesday","Gadgets","US","USD","Mar","Thu"
"FALSE",99000,29.9985069444444,7,14,8,8,6,"Friday","Thursday","Gadgets","GB","GBP","Apr","Wed"
"FALSE",1000,30,2,15,12,12,10,"Wednesday","Friday","Gadgets","NL","EUR","Feb","Mon"
"FALSE",3000,60,1,14,12,12,18,"Friday","Sunday","Gadgets","US","USD","Nov","Mon"
"FALSE",50000,45,5,13,10,10,0,"Saturday","Wednesday","Gadgets","US","USD","Nov","Wed"
"FALSE",25000,30,6,15,17,17,0,"Sunday","Thursday","Gadgets","US","USD","Aug","Fri"
"FALSE",50000,30,7,16,11,11,17,"Thursday","Saturday","Gadgets","US","USD","May","Tue"
"FALSE",30000,15,1,12,9,9,13,"Friday","Thursday","Gadgets","US","USD","May","Thu"
"FALSE",25000,30,7,13,16,16,14,"Thursday","Wednesday","Gadgets","US","USD","Nov","Tue"
"FALSE",35000,30,5,14,5,5,14,"Thursday","Saturday","Gadgets","US","USD","Sep","Tue"
"FALSE",85000,43.9847569444444,9,10,18,17,4,"Saturday","Thursday","Gadgets","NL","EUR","Sep","Thu"
"FALSE",65000,35,6,7,9,9,23,"Tuesday","Thursday","Gadgets","CA","CAD","Jun","Tue"
"FALSE",50000,60,8,13,23,23,13,"Monday","Wednesday","Gadgets","US","USD","Sep","Thu"
"FALSE",10000,30,6,15,20,20,21,"Wednesday","Tuesday","Gadgets","US","USD","Oct","Mon"
"FALSE",50000,60,7,13,3,3,6,"Tuesday","Friday","Gadgets","GB","GBP","Jun","Fri"
"FALSE",25000,44.9995138888889,3,7,13,13,0,"Friday","Wednesday","Gadgets","US","USD","Jun","Tue"
"FALSE",1300000,40,1,9,13,13,6,"Saturday","Thursday","Gadgets","DK","DKK","Feb","Mon"
"FALSE",15000,13.9317939814815,6,15,12,11,13,"Wednesday","Thursday","Gadgets","US","USD","Nov","Wed"
"FALSE",1500,30,11,15,12,12,18,"Wednesday","Wednesday","Gadgets","US","USD","Nov","Mon"
"FALSE",5000,30,8,11,13,13,19,"Thursday","Sunday","Gadgets","US","USD","Apr","Tue"
"FALSE",10000,40,4,13,13,13,0,"Saturday","Thursday","Gadgets","US","USD","Mar","Mon"
"FALSE",16000,31.7725347222222,6,13,7,1,20,"Saturday","Tuesday","Gadgets","US","USD","Mar","Tue"
"FALSE",1e+05,60,6,6,12,12,19,"Sunday","Tuesday","Gadgets","US","USD","Nov","Wed"
"FALSE",25000,30,1,10,23,23,12,"Friday","Saturday","Gadgets","US","USD","Jun","Wed"
"FALSE",250000,30,6,14,10,10,1,"Saturday","Monday","Gadgets","US","USD","Oct","Thu"
"FALSE",15000,30,3,7,15,15,13,"Saturday","Wednesday","Gadgets","CA","CAD","Jul","Thu"
"FALSE",80000,40,7,12,11,11,16,"Wednesday","Monday","Gadgets","US","USD","Aug","Fri"
"FALSE",15000,30,10,19,14,14,14,"Friday","Thursday","Gadgets","US","USD","Jan","Wed"
"FALSE",50000,31.955787037037,7,15,6,5,7,"Monday","Friday","Gadgets","DE","EUR","Oct","Thu"
"FALSE",25000,30,2,6,11,11,21,"Thursday","Thursday","Gadgets","US","USD","Jun","Tue"
"FALSE",450000,39.3759143518519,11,21,11,20,17,"Sunday","Thursday","Gadgets","US","USD","Dec","Wed"
"FALSE",1500,30,3,13,11,11,22,"Sunday","Tuesday","Gadgets","US","USD","Jun","Fri"
"FALSE",10000,45,1,11,14,14,11,"Monday","Wednesday","Gadgets","CA","CAD","Feb","Fri"
"FALSE",140000,30,6,14,13,13,8,"Wednesday","Tuesday","Gadgets","CA","CAD","Feb","Mon"
"FALSE",20000,60,5,15,16,16,14,"Friday","Friday","Gadgets","US","USD","Aug","Mon"
"FALSE",500,45,4,14,11,11,8,"Saturday","Wednesday","Gadgets","US","USD","Sep","Wed"
"FALSE",37000,30,4,14,13,13,9,"Wednesday","Monday","Gadgets","US","USD","Oct","Mon"
"FALSE",10000,32,2,15,19,19,19,"Monday","Monday","Gadgets","US","USD","Nov","Thu"
"FALSE",40000,25,8,17,4,4,3,"Monday","Friday","Gadgets","ES","EUR","May","Thu"
"FALSE",350000,34.9936226851852,6,8,19,19,18,"Friday","Wednesday","Gadgets","US","USD","Dec","Fri"
"FALSE",7000,30,7,13,0,0,19,"Wednesday","Friday","Gadgets","AU","AUD","Jun","Mon"
"FALSE",30000,28.3325347222222,6,13,9,17,20,"Tuesday","Sunday","Gadgets","US","USD","Jan","Tue"
"FALSE",24000,30,3,19,20,20,20,"Saturday","Thursday","Gadgets","US","USD","Jun","Thu"
"FALSE",125000,45,5,15,10,10,16,"Tuesday","Saturday","Gadgets","US","USD","Feb","Sat"
"FALSE",50000,60,5,10,0,0,17,"Sunday","Wednesday","Gadgets","US","USD","Aug","Wed"
"FALSE",80000,40,3,12,18,18,17,"Monday","Thursday","Gadgets","US","USD","Aug","Wed"
"FALSE",50000,56.4685416666667,1,13,11,22,22,"Monday","Monday","Gadgets","GB","GBP","Dec","Mon"
"FALSE",1e+05,30,3,14,4,4,0,"Saturday","Monday","Gadgets","AU","AUD","May","Thu"
"FALSE",35000,30,7,10,7,7,3,"Sunday","Friday","Gadgets","GB","GBP","May","Fri"
"FALSE",17000,30,4,13,19,19,12,"Tuesday","Sunday","Gadgets","US","USD","Jul","Sun"
"FALSE",2400,28,9,6,17,17,11,"Wednesday","Friday","Gadgets","US","USD","Apr","Wed"
"FALSE",500,30,5,12,15,15,12,"Saturday","Thursday","Gadgets","GB","GBP","Jan","Thu"
"FALSE",25000,30,1,7,11,11,1,"Friday","Tuesday","Gadgets","US","USD","Jul","Wed"
"FALSE",15000,30,2,12,10,10,2,"Sunday","Saturday","Gadgets","US","USD","Aug","Fri"
"FALSE",30000,41,7,13,9,9,11,"Monday","Wednesday","Gadgets","US","USD","Jun","Tue"
"FALSE",6000,30,8,16,14,14,19,"Thursday","Tuesday","Gadgets","FR","EUR","Feb","Tue"
"FALSE",8000,30,6,7,1,1,7,"Thursday","Thursday","Gadgets","NL","EUR","May","Tue"
"FALSE",500,30,1,9,9,9,6,"Saturday","Friday","Gadgets","FR","EUR","May","Thu"
"FALSE",26000,30,6,12,12,12,12,"Friday","Saturday","Gadgets","GB","GBP","Nov","Wed"
"FALSE",7000,45,8,17,9,9,3,"Thursday","Monday","Gadgets","GB","GBP","Jul","Mon"
"FALSE",65000,45.9997106481481,3,16,9,9,3,"Friday","Saturday","Gadgets","AU","AUD","Jun","Mon"
"FALSE",88200,47,6,6,10,10,19,"Tuesday","Wednesday","Gadgets","CA","CAD","Mar","Thu"
"FALSE",25000,30,5,14,6,6,13,"Friday","Wednesday","Gadgets","CA","CAD","Oct","Wed"
"FALSE",40000,30,4,15,4,4,5,"Monday","Sunday","Gadgets","GB","GBP","Jun","Sat"
"FALSE",10000,30,9,11,23,23,16,"Tuesday","Wednesday","Gadgets","US","USD","Nov","Sun"
"FALSE",42000,32,5,13,8,8,2,"Friday","Monday","Gadgets","US","USD","Jan","Mon"
"FALSE",12000,30,7,16,14,14,12,"Saturday","Tuesday","Gadgets","US","USD","Jan","Thu"
"FALSE",30000,30,3,13,9,9,7,"Wednesday","Monday","Gadgets","US","USD","Mar","Mon"
"FALSE",27000,37,5,13,15,15,15,"Thursday","Thursday","Gadgets","US","USD","Sep","Tue"
"FALSE",10000,45,9,11,19,19,2,"Saturday","Sunday","Gadgets","US","USD","Nov","Wed"
"FALSE",29000,30,9,8,11,11,14,"Thursday","Thursday","Gadgets","US","USD","Jun","Tue"
"FALSE",20000,45,7,13,7,7,15,"Friday","Friday","Gadgets","US","USD","May","Tue"
"FALSE",1000,30,9,13,1,1,10,"Saturday","Monday","Gadgets","US","USD","Sep","Thu"
"FALSE",75000,30,10,17,12,12,12,"Thursday","Monday","Gadgets","US","USD","Jun","Tue"
"FALSE",8000,60,7,16,19,19,14,"Thursday","Sunday","Gadgets","US","USD","May","Sun"
"FALSE",40000,60,9,17,22,22,21,"Sunday","Tuesday","Gadgets","US","USD","Dec","Wed"
"FALSE",147000,34.9838541666667,4,8,12,12,11,"Tuesday","Thursday","Gadgets","US","USD","Jan","Tue"
"FALSE",30000,30,9,18,13,13,5,"Friday","Sunday","Gadgets","AT","EUR","Dec","Wed"
"FALSE",170000,30,8,6,12,12,0,"Thursday","Tuesday","Gadgets","SE","SEK","Mar","Tue"
"FALSE",20000,29.4250462962963,8,9,13,23,21,"Monday","Friday","Gadgets","US","USD","Apr","Sun"
"FALSE",60000,45,6,10,1,1,3,"Friday","Tuesday","Gadgets","DE","EUR","May","Tue"
"FALSE",150000,40,6,13,23,23,17,"Saturday","Friday","Gadgets","US","USD","Nov","Mon"
"FALSE",25000,30,5,14,13,13,10,"Monday","Thursday","Gadgets","US","USD","Jun","Sat"
"FALSE",50000,45,7,13,7,7,19,"Friday","Tuesday","Gadgets","US","USD","Nov","Tue"
"FALSE",105000,30,2,12,8,8,9,"Monday","Friday","Gadgets","US","USD","Apr","Sat"
"FALSE",10000,60,4,13,16,16,0,"Monday","Wednesday","Gadgets","US","USD","Jun","Thu"
"FALSE",60000,40,2,20,11,11,12,"Wednesday","Tuesday","Gadgets","AT","EUR","Sep","Fri"
"FALSE",30000,58.975,8,15,14,14,14,"Thursday","Sunday","Gadgets","US","USD","Jun","Mon"
"FALSE",35000,30,7,13,11,11,11,"Friday","Friday","Gadgets","US","USD","Jan","Wed"
"FALSE",190000,28.2240393518519,6,15,11,16,4,"Sunday","Saturday","Gadgets","FR","EUR","Nov","Sun"
"FALSE",40000,35,7,14,19,19,4,"Tuesday","Monday","Gadgets","US","USD","Apr","Tue"
"FALSE",5000,28.0005208333333,5,17,19,20,11,"Wednesday","Tuesday","Gadgets","US","USD","Nov","Wed"
"FALSE",68000,29.2596064814815,5,20,10,16,4,"Monday","Friday","Gadgets","DE","EUR","Feb","Sun"
"FALSE",25000,45,6,17,8,8,13,"Friday","Monday","Gadgets","US","USD","Feb","Tue"
"FALSE",1e+05,40,9,10,3,3,10,"Monday","Tuesday","Gadgets","FR","EUR","Sep","Wed"
"FALSE",65000,30,8,16,21,21,23,"Friday","Tuesday","Gadgets","US","USD","Apr","Wed"
"FALSE",16000,20,10,16,10,10,17,"Sunday","Sunday","Gadgets","US","USD","Apr","Mon"
"FALSE",1e+05,31.6239930555556,8,12,8,22,8,"Thursday","Monday","Gadgets","US","USD","Aug","Mon"
"FALSE",25000,30,6,14,1,1,17,"Monday","Thursday","Gadgets","US","USD","Nov","Sat"
"FALSE",25000,40,10,15,13,13,22,"Monday","Friday","Gadgets","US","USD","Dec","Wed"
"FALSE",50000,28,7,9,9,9,16,"Thursday","Tuesday","Gadgets","US","USD","Oct","Thu"
"FALSE",71337,38.011724537037,6,16,5,6,4,"Sunday","Saturday","Gadgets","GB","GBP","May","Thu"
"FALSE",10000,60,8,12,12,12,21,"Monday","Sunday","Gadgets","US","USD","May","Thu"
"FALSE",700,34,7,10,1,1,17,"Saturday","Saturday","Gadgets","US","USD","Jun","Sun"
"FALSE",50000,36.584837962963,4,14,19,9,8,"Sunday","Monday","Gadgets","US","USD","Jan","Fri"
"FALSE",1500,30,6,12,10,10,23,"Thursday","Wednesday","Gadgets","US","USD","Nov","Tue"
"FALSE",10000,30,5,14,15,15,9,"Thursday","Thursday","Gadgets","GB","GBP","Nov","Tue"
"FALSE",40000,30,5,8,19,19,21,"Wednesday","Wednesday","Gadgets","US","USD","Jun","Mon"
"FALSE",50000,40,7,13,9,9,2,"Tuesday","Thursday","Gadgets","US","USD","Nov","Thu"
"FALSE",10000,30,5,16,16,16,1,"Friday","Saturday","Gadgets","GB","GBP","Jan","Wed"
"FALSE",75000,31.1820833333333,6,15,16,21,16,"Sunday","Monday","Gadgets","US","USD","Jun","Thu"
"FALSE",50000,30,9,14,12,12,21,"Thursday","Thursday","Gadgets","US","USD","Apr","Tue"
"FALSE",20000,30,9,15,11,11,20,"Wednesday","Saturday","Gadgets","US","USD","Dec","Mon"
"FALSE",5600,14,3,12,14,14,16,"Wednesday","Friday","Gadgets","US","USD","Feb","Wed"
"FALSE",1e+05,30,2,10,8,8,16,"Thursday","Thursday","Gadgets","US","USD","Apr","Tue"
"FALSE",25000,60,3,14,11,11,23,"Saturday","Thursday","Gadgets","US","USD","Oct","Tue"
"FALSE",35000,30,5,4,16,16,13,"Friday","Thursday","Gadgets","US","USD","Jun","Wed"
"FALSE",600,60,1,9,16,16,13,"Tuesday","Tuesday","Gadgets","US","USD","Aug","Fri"
"FALSE",25000,30,7,16,23,23,21,"Saturday","Sunday","Gadgets","US","USD","Dec","Thu"
"FALSE",60000,45,8,12,8,8,15,"Friday","Thursday","Gadgets","US","USD","Jan","Tue"
"FALSE",4e+05,30,6,15,2,2,7,"Sunday","Tuesday","Gadgets","ES","EUR","Jun","Fri"
"FALSE",10000,56.9840162037037,3,7,18,17,21,"Sunday","Tuesday","Gadgets","US","USD","Sep","Sat"
"FALSE",2e+05,60,1,6,19,19,1,"Friday","Saturday","Gadgets","US","USD","Sep","Mon"
"FALSE",5000,30,5,13,14,14,16,"Thursday","Thursday","Gadgets","CA","CAD","Oct","Tue"
"FALSE",8888,30,9,16,8,8,17,"Thursday","Monday","Gadgets","US","USD","Apr","Tue"
"FALSE",55000,30,7,12,2,2,1,"Saturday","Tuesday","Gadgets","US","USD","Oct","Thu"
"FALSE",125000,40,7,17,8,8,21,"Tuesday","Monday","Gadgets","US","USD","Sep","Thu"
"FALSE",42000,30,5,15,10,10,19,"Thursday","Wednesday","Gadgets","US","USD","Nov","Tue"
"FALSE",20000,31.2452893518519,9,19,18,23,1,"Thursday","Wednesday","Gadgets","US","USD","Feb","Mon"
"FALSE",1e+05,30,8,12,6,6,10,"Friday","Monday","Gadgets","CA","CAD","Nov","Wed"
"FALSE",30000,30,9,16,17,17,13,"Friday","Tuesday","Gadgets","CA","CAD","Feb","Wed"
"FALSE",20000,45,2,17,1,1,22,"Friday","Wednesday","Gadgets","US","USD","Aug","Tue"
"FALSE",10000,46,6,15,16,16,13,"Friday","Saturday","Gadgets","US","USD","Sep","Mon"
"FALSE",250000,60,7,12,10,10,12,"Friday","Tuesday","Gadgets","MX","MXN","Dec","Mon"
"FALSE",20000,40,5,16,7,7,4,"Monday","Thursday","Gadgets","CH","CHF","Jan","Wed"
"FALSE",20000,30,10,14,15,15,16,"Sunday","Sunday","Gadgets","US","USD","Nov","Fri"
"FALSE",20000,44.9963541666667,8,14,21,21,14,"Friday","Tuesday","Gadgets","US","USD","Dec","Tue"
"FALSE",55000,42,2,14,10,10,23,"Monday","Sunday","Gadgets","AU","AUD","Apr","Mon"
"FALSE",25000,40,8,17,10,10,18,"Sunday","Thursday","Gadgets","CA","CAD","Mar","Tue"
"FALSE",1e+05,30,5,11,17,17,23,"Thursday","Tuesday","Gadgets","US","USD","Nov","Tue"
"FALSE",4000,30,7,4,21,21,18,"Saturday","Tuesday","Gadgets","US","USD","Aug","Thu"
"FALSE",125000,30,10,17,15,15,10,"Wednesday","Friday","Gadgets","US","USD","Feb","Mon"
"FALSE",60000,60,8,16,21,21,12,"Tuesday","Wednesday","Gadgets","US","USD","Oct","Fri"
"FALSE",10000,30,9,12,14,14,19,"Thursday","Thursday","Gadgets","NZ","NZD","Oct","Tue"
"FALSE",190000,40,4,17,10,10,14,"Wednesday","Thursday","Gadgets","US","USD","Apr","Fri"
"FALSE",63000,29,10,13,11,11,22,"Thursday","Monday","Gadgets","US","USD","Mar","Wed"
"FALSE",40000,30,2,15,8,8,10,"Saturday","Sunday","Gadgets","US","USD","Sep","Thu"
"FALSE",30000,30,9,12,5,5,4,"Friday","Monday","Gadgets","GB","GBP","Oct","Wed"
"FALSE",36000,30,6,12,16,16,15,"Thursday","Sunday","Gadgets","GB","GBP","Jun","Tue"
"FALSE",27000,40.0974189814815,4,8,20,23,0,"Friday","Tuesday","Gadgets","CA","CAD","Sep","Sun"
"FALSE",68000,30,1,12,14,14,3,"Friday","Tuesday","Gadgets","US","USD","Sep","Wed"
"FALSE",90000,45,8,13,19,19,0,"Saturday","Tuesday","Gadgets","US","USD","Jun","Wed"
"FALSE",1e+05,45,10,14,8,8,20,"Saturday","Monday","Gadgets","US","USD","Dec","Wed"
"FALSE",5000,30,5,17,12,12,21,"Thursday","Saturday","Gadgets","US","USD","Jun","Tue"
"FALSE",6000,30,7,12,18,18,18,"Tuesday","Sunday","Gadgets","US","USD","Apr","Sun"
"FALSE",110000,47,8,18,3,3,19,"Thursday","Monday","Gadgets","US","USD","May","Sat"
"FALSE",75000,60,7,17,10,10,14,"Friday","Tuesday","Gadgets","US","USD","Mar","Mon"
"FALSE",25000,30,4,13,20,20,8,"Saturday","Monday","Gadgets","US","USD","May","Thu"
"FALSE",50000,28.0103819444444,5,15,18,19,15,"Thursday","Friday","Gadgets","US","USD","Jun","Thu"
"FALSE",230000,60,7,11,12,12,2,"Tuesday","Tuesday","Gadgets","DE","EUR","Apr","Fri"
"FALSE",20000,30,1,13,11,11,16,"Monday","Wednesday","Gadgets","US","USD","Dec","Sat"
"FALSE",5e+05,60,7,17,7,7,10,"Tuesday","Saturday","Gadgets","US","USD","Jul","Fri"
"FALSE",2e+05,31.3147106481481,6,7,11,18,11,"Friday","Friday","Gadgets","SE","SEK","May","Tue"
"FALSE",12500,30,6,15,13,13,7,"Thursday","Sunday","Gadgets","DE","EUR","Oct","Tue"
"FALSE",1e+05,45,2,10,14,14,7,"Saturday","Saturday","Gadgets","US","USD","Jun","Wed"
"FALSE",30000,31,7,9,8,8,14,"Thursday","Wednesday","Gadgets","US","USD","Oct","Mon"
"FALSE",40000,45,6,17,18,18,12,"Friday","Thursday","Gadgets","US","USD","Sep","Tue"
"FALSE",35000,37,2,15,21,21,23,"Friday","Sunday","Gadgets","US","USD","Feb","Wed"
"FALSE",50000,29.6860300925926,9,15,7,23,16,"Monday","Monday","Gadgets","US","USD","May","Sun"
"FALSE",50000,32.4625578703704,8,15,10,22,16,"Sunday","Monday","Gadgets","US","USD","Dec","Wed"
"FALSE",15000,35.4128819444444,8,10,13,22,14,"Tuesday","Thursday","Gadgets","US","USD","Nov","Tue"
